date,time
2015-08-09 01:06:15,0.278720855713
2015-08-09 01:06:20,0.315840959549
2015-08-09 01:06:25,0.283982992172
2015-08-09 01:06:30,0.334047794342
2015-08-09 01:06:35,0.295510053635
2015-08-09 01:06:40,0.28260612487799996
2015-08-09 01:06:45,0.275461912155
2015-08-09 01:06:50,0.46914100647
2015-08-09 01:06:55,0.27086710929900004
2015-08-09 01:07:00,0.357724905014
2015-08-09 01:07:05,0.273723840714
2015-08-09 01:07:10,0.37647581100500005
2015-08-09 01:07:15,0.274480819702
2015-08-09 01:07:20,0.405833005905
2015-08-09 01:07:25,0.270315885544
2015-08-09 01:07:30,0.416543006897
2015-08-09 01:07:35,0.286420106888
2015-08-09 01:07:40,0.27941703796399997
2015-08-09 01:07:45,0.274286031723
2015-08-09 01:07:50,0.272850990295
2015-08-09 01:07:55,0.282526016235
2015-08-09 01:08:00,0.332393884659
2015-08-09 01:08:05,0.627011060715
2015-08-09 01:08:10,0.276005983353
2015-08-09 01:08:15,0.29776191711399996
2015-08-09 01:08:20,0.280493021011
2015-08-09 01:08:25,0.304039955139
2015-08-09 01:08:30,0.345510005951
2015-08-09 01:08:35,0.304170131683
2015-08-09 01:08:40,0.335293054581
2015-08-09 01:08:45,0.313295125961
2015-08-09 01:08:50,0.277374982834
2015-08-09 01:08:55,0.28351616859400003
2015-08-09 01:09:00,0.383687973022
2015-08-09 01:09:05,0.291040897369
2015-08-09 01:09:10,0.32044506073
2015-08-09 01:09:15,0.271683931351
2015-08-09 01:09:20,0.283377170563
2015-08-09 01:09:25,0.302262067795
2015-08-09 01:09:30,0.37524199485799997
2015-08-09 01:09:35,0.272248029709
2015-08-09 01:09:40,0.35143804550200003
2015-08-09 01:09:45,0.278751850128
2015-08-09 01:09:50,0.282413959503
2015-08-09 01:09:55,0.286280870438
2015-08-09 01:10:00,0.315003156662
2015-08-09 01:10:05,0.286864042282
2015-08-09 01:10:10,0.397145986557
2015-08-09 01:10:15,0.280317783356
2015-08-09 01:10:20,0.39561200141900005
2015-08-09 01:10:25,0.300917863846
2015-08-09 01:10:30,0.327163219452
2015-08-09 01:10:35,0.719663143158
2015-08-09 01:10:40,0.32976508140599997
2015-08-09 01:10:45,0.328394174576
2015-08-09 01:10:50,0.316251993179
2015-08-09 01:10:55,0.281105995178
2015-08-09 01:11:00,0.278351068497
2015-08-09 01:11:05,0.27110099792500003
2015-08-09 01:11:10,0.321231842041
2015-08-09 01:11:15,0.278628110886
2015-08-09 01:11:20,0.359912157059
2015-08-09 01:11:25,0.354480981827
2015-08-09 01:11:30,0.394540071487
2015-08-09 01:11:35,0.278475046158
2015-08-09 01:11:40,0.309833049774
2015-08-09 01:11:45,0.29294896125799996
2015-08-09 01:11:50,0.299623966217
2015-08-09 01:11:55,0.287151813507
2015-08-09 01:12:00,0.346161842346
2015-08-09 01:12:05,0.295737981796
2015-08-09 01:12:10,0.317198038101
2015-08-09 01:12:15,0.308737039566
2015-08-09 01:12:20,0.325954914093
